Time (ms),Name,Value
152881,"value2","887.0"
152882,"value3","905.0"
152882,"value1","821.0"
152982,"value3","905.0"
152982,"value1","821.0"
152983,"value2","885.0"
153083,"value1","821.0"
153083,"value2","887.0"
153084,"value3","906.0"
153184,"value1","822.0"
153185,"value2","887.0"
153185,"value3","904.0"
153285,"value1","821.0"
153286,"value2","888.0"
153286,"value3","903.0"
153386,"value2","887.0"
153386,"value3","905.0"
153387,"value1","821.0"
153487,"value1","821.0"
153488,"value3","905.0"
153488,"value2","887.0"
153588,"value1","821.0"
153588,"value3","904.0"
153588,"value2","886.0"
153689,"value1","822.0"
153689,"value2","886.0"
153689,"value3","906.0"
153790,"value1","822.0"
153790,"value2","886.0"
153790,"value3","906.0"
153891,"value1","821.0"
153892,"value2","886.0"
153892,"value3","905.0"
153995,"value3","904.0"
153995,"value1","822.0"
153995,"value2","887.0"
154098,"value3","903.0"
154098,"value1","820.0"
154098,"value2","887.0"
154199,"value1","821.0"
154199,"value2","886.0"
154199,"value3","903.0"
154300,"value1","820.0"
154300,"value2","889.0"
154300,"value3","905.0"
154401,"value1","820.0"
154401,"value2","887.0"
154401,"value3","903.0"
154502,"value2","885.0"
154502,"value1","822.0"
154502,"value3","905.0"
154603,"value1","819.0"
154603,"value3","904.0"
154603,"value2","886.0"
154704,"value1","820.0"
154705,"value3","904.0"
154705,"value2","887.0"
154805,"value1","821.0"
154805,"value2","888.0"
154805,"value3","904.0"
154906,"value2","887.0"
154906,"value1","821.0"
154906,"value3","902.0"
155007,"value3","904.0"
155007,"value2","887.0"
155007,"value1","820.0"
155108,"value1","822.0"
155108,"value2","887.0"
155109,"value3","903.0"
155210,"value1","820.0"
155210,"value3","905.0"
155210,"value2","886.0"
155310,"value1","822.0"
155310,"value2","885.0"
155310,"value3","905.0"
155411,"value2","887.0"
155411,"value3","903.0"
155411,"value1","821.0"
155516,"value1","820.0"
155516,"value2","887.0"
155516,"value3","903.0"
155615,"value3","905.0"
155615,"value1","822.0"
155615,"value2","888.0"
155719,"value1","821.0"
155719,"value2","886.0"
155719,"value3","904.0"
155820,"value2","886.0"
155820,"value3","904.0"
155820,"value1","821.0"
155920,"value2","886.0"
155920,"value1","820.0"
155921,"value3","903.0"
156021,"value1","821.0"
156021,"value3","905.0"
156021,"value2","889.0"
156122,"value1","822.0"
156122,"value2","887.0"
156122,"value3","903.0"
156223,"value3","904.0"
156223,"value1","821.0"
156324,"value1","822.0"
156324,"value3","905.0"
156324,"value2","886.0"
156425,"value1","819.0"
156425,"value2","887.0"
156425,"value3","905.0"
156526,"value1","822.0"
156526,"value2","886.0"
156526,"value3","904.0"
156627,"value1","820.0"
156627,"value2","886.0"
156627,"value3","904.0"
156728,"value1","821.0"
156728,"value2","888.0"
156728,"value3","905.0"
156829,"value2","886.0"
156829,"value3","904.0"
156829,"value1","821.0"
156930,"value1","822.0"
156930,"value2","888.0"
156930,"value3","904.0"
157031,"value1","820.0"
157031,"value2","888.0"
157031,"value3","904.0"
157132,"value1","821.0"
157132,"value2","887.0"
157132,"value3","905.0"
157236,"value1","822.0"
157236,"value3","905.0"
157236,"value2","887.0"
157340,"value1","821.0"
157340,"value2","887.0"
157340,"value3","905.0"
157440,"value1","821.0"
157440,"value3","906.0"
157440,"value2","886.0"
157540,"value1","823.0"
157540,"value2","887.0"
157540,"value3","904.0"
157641,"value1","821.0"
157641,"value2","888.0"
157641,"value3","903.0"
157742,"value2","887.0"
157742,"value3","904.0"
157742,"value1","819.0"
157843,"value1","791.0"
157843,"value2","881.0"
157843,"value3","904.0"
157944,"value1","786.0"
157944,"value2","878.0"
157944,"value3","904.0"
158045,"value1","790.0"
158045,"value3","904.0"
158045,"value2","878.0"
158146,"value1","787.0"
158146,"value3","904.0"
158146,"value2","877.0"
158247,"value1","786.0"
158247,"value3","904.0"
158247,"value2","877.0"
158349,"value1","786.0"
158349,"value2","875.0"
158349,"value3","903.0"
158449,"value2","876.0"
158449,"value3","904.0"
158449,"value1","785.0"
158552,"value1","783.0"
158553,"value2","876.0"
158553,"value3","902.0"
158651,"value2","848.0"
158651,"value3","899.0"
158651,"value1","739.0"
158756,"value1","671.0"
158756,"value2","767.0"
158756,"value3","877.0"
158859,"value1","566.0"
158859,"value2","476.0"
158859,"value3","666.0"
158959,"value1","827.0"
158959,"value2","659.0"
158959,"value3","587.0"
159060,"value1","905.0"
159061,"value2","888.0"
159061,"value3","862.0"
159160,"value2","898.0"
159161,"value3","897.0"
159161,"value1","908.0"
159261,"value1","903.0"
159261,"value2","889.0"
159261,"value3","893.0"
159362,"value1","905.0"
159362,"value2","893.0"
159362,"value3","895.0"
159463,"value1","903.0"
159463,"value2","891.0"
159463,"value3","893.0"
159564,"value1","899.0"
159564,"value2","888.0"
159564,"value3","889.0"
159665,"value2","884.0"
159665,"value3","887.0"
159665,"value1","897.0"
159766,"value1","903.0"
159766,"value2","888.0"
159766,"value3","890.0"
159867,"value1","899.0"
159867,"value2","888.0"
159867,"value3","891.0"
159968,"value1","897.0"
159968,"value2","884.0"
159968,"value3","888.0"
160069,"value2","892.0"
160069,"value3","894.0"
160069,"value1","902.0"
160170,"value1","899.0"
160170,"value2","891.0"
160170,"value3","895.0"
160270,"value1","901.0"
160271,"value2","890.0"
160271,"value3","896.0"
160371,"value2","896.0"
160371,"value1","905.0"
160371,"value3","899.0"
160471,"value2","895.0"
160471,"value3","899.0"
160471,"value1","905.0"
160571,"value1","905.0"
160571,"value2","896.0"
160571,"value3","900.0"
160671,"value1","904.0"
160671,"value2","897.0"
160671,"value3","899.0"
160771,"value1","905.0"
160771,"value2","896.0"
160771,"value3","903.0"
160871,"value1","904.0"
160871,"value3","902.0"
160871,"value2","896.0"
160971,"value3","902.0"
160971,"value1","904.0"
160971,"value2","896.0"
161071,"value1","905.0"
161071,"value2","895.0"
161071,"value3","899.0"
161171,"value1","907.0"
161171,"value3","900.0"
161171,"value2","897.0"
161275,"value1","905.0"
161275,"value2","897.0"
161275,"value3","901.0"
161379,"value2","897.0"
161379,"value3","901.0"
161379,"value1","907.0"
161478,"value1","907.0"
161478,"value2","897.0"
161478,"value3","900.0"
161578,"value3","903.0"
161578,"value2","899.0"
161578,"value1","906.0"
161679,"value1","906.0"
161679,"value2","898.0"
161679,"value3","902.0"
161779,"value1","908.0"
161779,"value2","899.0"
161779,"value3","902.0"
161880,"value1","907.0"
161880,"value3","902.0"
161880,"value2","900.0"
161981,"value2","898.0"
161981,"value1","909.0"
161981,"value3","903.0"
162083,"value3","903.0"
162083,"value1","908.0"
162083,"value2","900.0"
162183,"value1","907.0"
162183,"value2","898.0"
162183,"value3","904.0"
162284,"value2","899.0"
162284,"value3","903.0"
162284,"value1","908.0"
162385,"value3","903.0"
162385,"value2","900.0"
162385,"value1","909.0"
162486,"value2","900.0"
162486,"value3","903.0"
162486,"value1","908.0"
162587,"value1","909.0"
162587,"value2","900.0"
162587,"value3","903.0"
162688,"value2","898.0"
162688,"value3","903.0"
162688,"value1","909.0"
162789,"value2","899.0"
162789,"value3","902.0"
162789,"value1","908.0"
162890,"value1","909.0"
162890,"value2","897.0"
162890,"value3","901.0"
162991,"value1","903.0"
162991,"value3","896.0"
162991,"value2","895.0"
163095,"value1","911.0"
163095,"value2","895.0"
163095,"value3","900.0"
163196,"value1","906.0"
163196,"value3","898.0"
163196,"value2","895.0"
163299,"value1","906.0"
163299,"value3","904.0"
163299,"value2","899.0"
163400,"value1","910.0"
163400,"value2","902.0"
163400,"value3","904.0"
163501,"value1","909.0"
163501,"value2","900.0"
163501,"value3","902.0"
163602,"value1","910.0"
163602,"value2","901.0"
163602,"value3","903.0"
163703,"value1","908.0"
163703,"value2","897.0"
163703,"value3","899.0"
163804,"value1","908.0"
163804,"value3","900.0"
163804,"value2","897.0"
163905,"value1","907.0"
163905,"value2","897.0"
163905,"value3","900.0"
164007,"value1","908.0"
164007,"value2","895.0"
164007,"value3","899.0"
164107,"value1","905.0"
164107,"value2","893.0"
164107,"value3","900.0"
164208,"value1","909.0"
164208,"value2","900.0"
164208,"value3","903.0"
164309,"value1","910.0"
164309,"value3","903.0"
164309,"value2","903.0"
164410,"value1","913.0"
164410,"value2","905.0"
164410,"value3","905.0"
164511,"value1","903.0"
164511,"value2","895.0"
164511,"value3","901.0"
164615,"value1","904.0"
164615,"value2","894.0"
164615,"value3","899.0"
164717,"value1","908.0"
164717,"value2","897.0"
164717,"value3","902.0"
164819,"value1","910.0"
164819,"value2","898.0"
164819,"value3","900.0"
164920,"value1","910.0"
164920,"value2","901.0"
164920,"value3","897.0"
165021,"value2","789.0"
165021,"value3","666.0"
165021,"value1","895.0"
165122,"value1","684.0"
165122,"value2","527.0"
165122,"value3","591.0"
165223,"value1","653.0"
165223,"value2","665.0"
165223,"value3","805.0"
165324,"value1","790.0"
165324,"value2","863.0"
165324,"value3","903.0"
165425,"value1","909.0"
165425,"value2","904.0"
165425,"value3","907.0"
165526,"value1","913.0"
165526,"value3","910.0"
165526,"value2","906.0"
165627,"value1","913.0"
165627,"value3","905.0"
165627,"value2","900.0"
165728,"value1","908.0"
165728,"value2","897.0"
165728,"value3","901.0"
165829,"value1","913.0"
165829,"value2","901.0"
165829,"value3","900.0"
165930,"value1","911.0"
165930,"value2","899.0"
165930,"value3","903.0"
166032,"value1","910.0"
166032,"value2","900.0"
166032,"value3","903.0"
166135,"value2","899.0"
166135,"value1","912.0"
166135,"value3","899.0"
166239,"value1","911.0"
166239,"value2","900.0"
166239,"value3","902.0"
166340,"value1","907.0"
166340,"value3","897.0"
166340,"value2","894.0"
166443,"value2","888.0"
166443,"value3","896.0"
166444,"value1","903.0"
166542,"value2","891.0"
166542,"value3","894.0"
166542,"value1","907.0"
166643,"value1","908.0"
166643,"value2","888.0"
166643,"value3","899.0"
166744,"value1","912.0"
166744,"value2","899.0"
166744,"value3","902.0"
166845,"value2","899.0"
166845,"value3","905.0"
166845,"value1","910.0"
166965,"value1","911.0"
166965,"value2","901.0"
167047,"value1","912.0"
167047,"value3","904.0"
167047,"value2","898.0"
167148,"value2","901.0"
167148,"value3","906.0"
167148,"value1","911.0"
167249,"value2","902.0"
167249,"value3","904.0"
167249,"value1","913.0"
167350,"value2","901.0"
167350,"value3","904.0"
167350,"value1","913.0"
167451,"value1","910.0"
167451,"value2","897.0"
167451,"value3","902.0"
167552,"value1","909.0"
167552,"value2","894.0"
167552,"value3","897.0"
167659,"value1","912.0"
167659,"value2","901.0"
167659,"value3","895.0"
167760,"value1","909.0"
167760,"value2","896.0"
167760,"value3","903.0"
167861,"value1","913.0"
167861,"value2","902.0"
167861,"value3","905.0"
167962,"value1","910.0"
167962,"value2","899.0"
167962,"value3","907.0"
168062,"value1","911.0"
168063,"value2","897.0"
168063,"value3","903.0"
168163,"value1","906.0"
168164,"value2","900.0"
168164,"value3","904.0"
168265,"value1","909.0"
168265,"value2","895.0"
168265,"value3","900.0"
168366,"value1","911.0"
168366,"value2","898.0"
168366,"value3","905.0"
168467,"value1","911.0"
168467,"value2","903.0"
168467,"value3","904.0"
168569,"value1","905.0"
168569,"value2","898.0"
168569,"value3","899.0"
168669,"value1","905.0"
168669,"value2","897.0"
168669,"value3","899.0"
168770,"value2","896.0"
168770,"value3","899.0"
168770,"value1","905.0"
168871,"value1","906.0"
168871,"value2","895.0"
168871,"value3","899.0"
168972,"value1","906.0"
168972,"value2","896.0"
168972,"value3","901.0"
169075,"value1","904.0"
169075,"value2","896.0"
169075,"value3","905.0"
169179,"value1","898.0"
169179,"value2","894.0"
169179,"value3","901.0"
169280,"value2","895.0"
169280,"value3","903.0"
169280,"value1","897.0"
169382,"value1","897.0"
169382,"value2","895.0"
169382,"value3","902.0"
169481,"value2","894.0"
169481,"value3","905.0"
169482,"value1","894.0"
169582,"value1","892.0"
169583,"value2","894.0"
169583,"value3","904.0"
169683,"value1","894.0"
169683,"value2","895.0"
169684,"value3","905.0"
169785,"value1","894.0"
169785,"value2","894.0"
169785,"value3","905.0"
169885,"value1","894.0"
169886,"value3","904.0"
169886,"value2","895.0"
169986,"value1","893.0"
169987,"value2","894.0"
169987,"value3","905.0"
170087,"value1","892.0"
170088,"value2","893.0"
170088,"value3","903.0"
170188,"value1","892.0"
170189,"value3","905.0"
170189,"value2","894.0"
170289,"value1","893.0"
170290,"value2","891.0"
170290,"value3","905.0"
170390,"value1","892.0"
170391,"value2","895.0"
170391,"value3","905.0"
170492,"value2","893.0"
170492,"value3","906.0"
170492,"value1","893.0"
170595,"value3","904.0"
170595,"value1","892.0"
170595,"value2","893.0"
170701,"value2","892.0"
170702,"value1","891.0"
170702,"value3","905.0"
170799,"value1","892.0"
170799,"value2","895.0"
170799,"value3","907.0"
170899,"value1","904.0"
170899,"value2","896.0"
170899,"value3","902.0"
170999,"value1","909.0"
170999,"value2","903.0"
170999,"value3","907.0"
171111,"value1","910.0"
171111,"value2","905.0"
171111,"value3","908.0"
171200,"value1","915.0"
171201,"value2","907.0"
171201,"value3","908.0"
171317,"value1","914.0"
171317,"value2","902.0"
171317,"value3","906.0"
171402,"value1","914.0"
171402,"value2","903.0"
171402,"value3","906.0"
171521,"value1","912.0"
171521,"value2","902.0"
171521,"value3","904.0"
171605,"value1","916.0"
171605,"value2","909.0"
171605,"value3","910.0"
171726,"value1","907.0"
171726,"value2","894.0"
171726,"value3","900.0"
171807,"value1","904.0"
171807,"value2","894.0"
171807,"value3","900.0"
171931,"value1","910.0"
171931,"value2","901.0"
171931,"value3","905.0"
172009,"value1","909.0"
172009,"value2","900.0"
172009,"value3","905.0"
172135,"value2","902.0"
172135,"value3","905.0"
172135,"value1","911.0"
172210,"value3","905.0"
172212,"value1","910.0"
172212,"value2","900.0"
172340,"value1","909.0"
172340,"value3","906.0"
172340,"value2","901.0"
172416,"value2","900.0"
172416,"value3","906.0"
172547,"value1","908.0"
172547,"value2","902.0"
172547,"value3","904.0"
172619,"value2","901.0"
172620,"value3","905.0"
172620,"value1","911.0"
172750,"value1","910.0"
172750,"value2","899.0"
172750,"value3","904.0"
172821,"value2","900.0"
172821,"value3","906.0"
172821,"value1","909.0"
172954,"value1","909.0"
172955,"value3","904.0"
173022,"value2","900.0"
173022,"value3","904.0"
173022,"value1","909.0"
173123,"value1","909.0"
173123,"value2","901.0"
173123,"value3","905.0"
173224,"value1","909.0"
173224,"value2","900.0"
173224,"value3","906.0"
173326,"value1","909.0"
173326,"value2","900.0"
173327,"value3","906.0"
173427,"value1","908.0"
173427,"value2","901.0"
173427,"value3","905.0"
173528,"value1","910.0"
173529,"value2","900.0"
173530,"value3","906.0"
173629,"value1","909.0"
173629,"value2","901.0"
173629,"value3","907.0"
173730,"value1","909.0"
173730,"value2","901.0"
173730,"value3","907.0"
173831,"value1","909.0"
173831,"value2","900.0"
173831,"value3","907.0"
173932,"value1","910.0"
173932,"value3","906.0"
173932,"value2","899.0"
174036,"value2","901.0"
174036,"value3","906.0"
174036,"value1","910.0"
174136,"value1","911.0"
174136,"value2","902.0"
174136,"value3","906.0"
174239,"value2","902.0"
174240,"value1","911.0"
174240,"value3","906.0"
174340,"value1","911.0"
174340,"value2","900.0"
174340,"value3","906.0"
174440,"value1","911.0"
174440,"value2","902.0"
174440,"value3","906.0"
174541,"value2","903.0"
174541,"value3","906.0"
174541,"value1","909.0"
174642,"value1","911.0"
174642,"value2","901.0"
174642,"value3","907.0"
174743,"value2","902.0"
174743,"value3","906.0"
174743,"value1","910.0"
174844,"value1","912.0"
174844,"value2","900.0"
174844,"value3","904.0"
174945,"value2","902.0"
174945,"value3","907.0"
174945,"value1","910.0"
175046,"value1","911.0"
175046,"value2","902.0"
175046,"value3","907.0"
175147,"value2","902.0"
175147,"value3","906.0"
175147,"value1","910.0"
175248,"value1","909.0"
175248,"value2","901.0"
175248,"value3","904.0"
175349,"value3","907.0"
175349,"value1","911.0"
175450,"value3","905.0"
175450,"value1","910.0"
175450,"value2","902.0"
175551,"value1","910.0"
175551,"value3","906.0"
175551,"value2","901.0"
175653,"value1","911.0"
175653,"value2","903.0"
175653,"value3","905.0"
175755,"value2","902.0"
175755,"value3","907.0"
175755,"value1","910.0"
175859,"value1","910.0"
175859,"value2","901.0"
175859,"value3","906.0"
175959,"value1","911.0"
175959,"value3","905.0"
175959,"value2","900.0"
176059,"value1","911.0"
176059,"value2","901.0"
176059,"value3","906.0"
176160,"value1","910.0"
176161,"value2","900.0"
176161,"value3","905.0"
176260,"value1","909.0"
176260,"value2","897.0"
176260,"value3","903.0"
176361,"value2","902.0"
176361,"value3","905.0"
176361,"value1","914.0"
176462,"value1","913.0"
176462,"value3","904.0"
176462,"value2","898.0"
176563,"value1","914.0"
176563,"value2","905.0"
176563,"value3","909.0"
176664,"value1","913.0"
176664,"value2","904.0"
176664,"value3","908.0"
176765,"value1","912.0"
176765,"value2","905.0"
176765,"value3","906.0"
176866,"value2","911.0"
176866,"value3","913.0"
176866,"value1","918.0"
176967,"value1","917.0"
176967,"value3","909.0"
176967,"value2","907.0"
177068,"value2","906.0"
177068,"value3","908.0"
177068,"value1","916.0"
177169,"value1","912.0"
177169,"value2","902.0"
177169,"value3","907.0"
177270,"value2","903.0"
177270,"value3","903.0"
177270,"value1","913.0"
177372,"value2","897.0"
177372,"value3","903.0"
177372,"value1","909.0"
177472,"value1","910.0"
177472,"value2","889.0"
177472,"value3","893.0"
177576,"value1","907.0"
177576,"value2","900.0"
177576,"value3","903.0"
177680,"value1","912.0"
177680,"value2","901.0"
177680,"value3","905.0"
177781,"value1","914.0"
177781,"value2","905.0"
177781,"value3","906.0"
177881,"value1","915.0"
177881,"value3","911.0"
177881,"value2","907.0"
177981,"value1","912.0"
177981,"value2","900.0"
177981,"value3","902.0"
178082,"value3","901.0"
178082,"value1","911.0"
178082,"value2","899.0"
178183,"value1","912.0"
178183,"value2","898.0"
178183,"value3","900.0"
178284,"value1","911.0"
178284,"value2","897.0"
178284,"value3","898.0"
178385,"value1","912.0"
178385,"value2","897.0"
178385,"value3","900.0"
178486,"value1","911.0"
178486,"value3","901.0"
178486,"value2","899.0"
178587,"value2","902.0"
178587,"value3","905.0"
178587,"value1","912.0"
178688,"value1","915.0"
178688,"value2","905.0"
178688,"value3","907.0"
178789,"value3","908.0"
178789,"value2","903.0"
178789,"value1","914.0"
178890,"value1","914.0"
178890,"value2","903.0"
178890,"value3","906.0"
178991,"value2","905.0"
178991,"value3","909.0"
178991,"value1","915.0"
179095,"value1","918.0"
179095,"value2","904.0"
179095,"value3","908.0"
179199,"value1","915.0"
179199,"value2","906.0"
179199,"value3","908.0"
179300,"value2","904.0"
179300,"value3","909.0"
179300,"value1","915.0"
179401,"value1","914.0"
179401,"value2","906.0"
179401,"value3","908.0"
179502,"value1","913.0"
179502,"value3","906.0"
179503,"value2","903.0"
179603,"value1","907.0"
179603,"value2","896.0"
179603,"value3","902.0"
179704,"value1","913.0"
179704,"value2","902.0"
179704,"value3","906.0"
179805,"value1","905.0"
179805,"value2","894.0"
179805,"value3","902.0"
179906,"value2","900.0"
179906,"value1","911.0"
179906,"value3","905.0"
180007,"value1","911.0"
180007,"value2","900.0"
180007,"value3","906.0"
180108,"value2","899.0"
180108,"value3","904.0"
180108,"value1","909.0"
180210,"value2","900.0"
180210,"value3","903.0"
180210,"value1","910.0"
180310,"value2","900.0"
180310,"value3","905.0"
180310,"value1","911.0"
180411,"value3","903.0"
180411,"value1","912.0"
180411,"value2","900.0"
180515,"value2","901.0"
180515,"value3","902.0"
180515,"value1","914.0"
180619,"value1","910.0"
180619,"value2","898.0"
180619,"value3","903.0"
180720,"value1","909.0"
180720,"value2","897.0"
180720,"value3","900.0"
180821,"value1","909.0"
180821,"value2","901.0"
180821,"value3","906.0"
180922,"value1","911.0"
180922,"value2","901.0"
180922,"value3","904.0"
181023,"value1","902.0"
181023,"value2","900.0"
181023,"value3","904.0"
181124,"value1","908.0"
181124,"value3","900.0"
181124,"value2","899.0"
181225,"value1","909.0"
181225,"value3","903.0"
181225,"value2","900.0"
181326,"value3","905.0"
181326,"value1","904.0"
181326,"value2","898.0"
181427,"value1","906.0"
181427,"value2","898.0"
181427,"value3","903.0"
181528,"value1","909.0"
181528,"value3","907.0"
181528,"value2","901.0"
181629,"value1","906.0"
181629,"value2","899.0"
181629,"value3","906.0"
181730,"value1","898.0"
181730,"value2","898.0"
181730,"value3","905.0"
181831,"value1","812.0"
181831,"value2","886.0"
181831,"value3","903.0"
181935,"value1","507.0"
181935,"value2","573.0"
181935,"value3","824.0"
182039,"value1","598.0"
182039,"value2","440.0"
182039,"value3","591.0"
182140,"value1","502.0"
182140,"value2","439.0"
182140,"value3","656.0"
182241,"value2","448.0"
182241,"value3","657.0"
182241,"value1","506.0"
182342,"value1","508.0"
182342,"value2","449.0"
182342,"value3","662.0"
182443,"value1","522.0"
182443,"value2","448.0"
182443,"value3","644.0"
182544,"value1","534.0"
182544,"value2","463.0"
182544,"value3","639.0"
182645,"value3","639.0"
182645,"value1","538.0"
182645,"value2","459.0"
182746,"value1","554.0"
182746,"value2","450.0"
182746,"value3","615.0"
182847,"value1","573.0"
182847,"value2","432.0"
182847,"value3","583.0"
182948,"value1","574.0"
182948,"value3","605.0"
182948,"value2","454.0"
183049,"value1","592.0"
183049,"value2","417.0"
183049,"value3","593.0"
183150,"value1","625.0"
183150,"value2","430.0"
183150,"value3","562.0"
183251,"value1","687.0"
183251,"value2","442.0"
183251,"value3","521.0"
183355,"value1","709.0"
183355,"value3","496.0"
183355,"value2","425.0"
183459,"value1","670.0"
183459,"value2","411.0"
183459,"value3","511.0"
183559,"value1","663.0"
183559,"value2","427.0"
183559,"value3","529.0"
183660,"value1","532.0"
183660,"value2","430.0"
183660,"value3","597.0"
183761,"value1","532.0"
183761,"value2","435.0"
183761,"value3","608.0"
183862,"value1","533.0"
183862,"value2","531.0"
183862,"value3","774.0"
183963,"value1","580.0"
183963,"value2","678.0"
183963,"value3","868.0"
184064,"value1","578.0"
184064,"value2","713.0"
184064,"value3","875.0"
184165,"value1","574.0"
184165,"value2","713.0"
184165,"value3","876.0"
184266,"value1","574.0"
184266,"value2","713.0"
184266,"value3","877.0"
184367,"value1","573.0"
184367,"value2","714.0"
184367,"value3","877.0"
184468,"value1","573.0"
184468,"value2","715.0"
184468,"value3","876.0"
184569,"value1","573.0"
184569,"value3","878.0"
184569,"value2","713.0"
184670,"value1","572.0"
184670,"value2","715.0"
184670,"value3","877.0"
184771,"value1","593.0"
184771,"value2","685.0"
184771,"value3","862.0"
184872,"value1","543.0"
184872,"value2","623.0"
184872,"value3","846.0"
184975,"value1","569.0"
184975,"value2","609.0"
184975,"value3","824.0"
185079,"value1","531.0"
185079,"value2","542.0"
185079,"value3","780.0"
185180,"value1","508.0"
185180,"value2","498.0"
185180,"value3","762.0"
185281,"value1","559.0"
185281,"value2","569.0"
185281,"value3","786.0"
185382,"value1","538.0"
185382,"value2","546.0"
185382,"value3","793.0"
185482,"value1","533.0"
185483,"value2","553.0"
185483,"value3","800.0"
185583,"value2","551.0"
185584,"value3","799.0"
185584,"value1","531.0"
185684,"value1","531.0"
185685,"value2","550.0"
185786,"value1","528.0"
185786,"value2","551.0"
185786,"value3","800.0"
185889,"value1","528.0"
185889,"value2","549.0"
185889,"value3","798.0"
185987,"value1","529.0"
185988,"value2","550.0"
185988,"value3","800.0"
186088,"value1","527.0"
186089,"value2","548.0"
186089,"value3","799.0"
186189,"value1","527.0"
186190,"value2","549.0"
186190,"value3","798.0"
186291,"value1","528.0"
186291,"value2","550.0"
186291,"value3","799.0"
186392,"value1","531.0"
186392,"value3","800.0"
186392,"value2","550.0"
186495,"value1","528.0"
186495,"value2","549.0"
186495,"value3","797.0"
186596,"value1","528.0"
186596,"value2","550.0"
186596,"value3","800.0"
186699,"value1","529.0"
186699,"value2","550.0"
186699,"value3","799.0"
186799,"value1","528.0"
186800,"value2","550.0"
186800,"value3","800.0"
186901,"value1","528.0"
186901,"value3","798.0"
186901,"value2","551.0"
187001,"value2","550.0"
187001,"value3","799.0"
187002,"value1","528.0"
187102,"value1","529.0"
187102,"value2","550.0"
187103,"value3","801.0"
187203,"value2","550.0"
187204,"value1","529.0"
187204,"value3","800.0"
187304,"value1","529.0"
187305,"value2","551.0"
187305,"value3","799.0"
187406,"value1","530.0"
187406,"value2","552.0"
187406,"value3","801.0"
187507,"value2","551.0"
187507,"value3","800.0"
187507,"value1","530.0"
187608,"value1","530.0"
187609,"value2","552.0"
187609,"value3","800.0"
187708,"value1","529.0"
187709,"value2","551.0"
187709,"value3","801.0"
187809,"value2","553.0"
187810,"value3","799.0"
187810,"value1","529.0"
187910,"value2","550.0"
187911,"value3","801.0"
187911,"value1","530.0"
188011,"value1","528.0"
188012,"value2","550.0"
188012,"value3","799.0"
188120,"value1","528.0"
188121,"value2","552.0"
188121,"value3","798.0"
188219,"value1","527.0"
188219,"value3","801.0"
188219,"value2","552.0"
188319,"value1","530.0"
188319,"value2","552.0"
188319,"value3","799.0"
188419,"value1","528.0"
188419,"value2","550.0"
188419,"value3","800.0"
188519,"value1","528.0"
188519,"value2","551.0"
188519,"value3","801.0"
188620,"value2","552.0"
188620,"value3","800.0"
188621,"value1","529.0"
188721,"value1","528.0"
188721,"value3","801.0"
188721,"value2","553.0"
188822,"value1","529.0"
188822,"value3","800.0"
188822,"value2","552.0"
188923,"value2","551.0"
188923,"value3","799.0"
188923,"value1","529.0"
189024,"value2","551.0"
189024,"value3","801.0"
189024,"value1","530.0"
189125,"value1","529.0"
189126,"value2","552.0"
189126,"value3","799.0"
189226,"value2","554.0"
189226,"value3","802.0"
189226,"value1","530.0"
189327,"value1","528.0"
189327,"value2","553.0"
189327,"value3","801.0"
189428,"value1","531.0"
189428,"value2","552.0"
189428,"value3","801.0"
189529,"value1","529.0"
189529,"value2","552.0"
189529,"value3","801.0"
189633,"value2","550.0"
189633,"value3","800.0"
189633,"value1","529.0"
189731,"value2","552.0"
189731,"value3","800.0"
189731,"value1","528.0"
189838,"value1","529.0"
189838,"value2","552.0"
189839,"value3","801.0"
189939,"value2","550.0"
189939,"value3","803.0"
189939,"value1","528.0"
190039,"value1","529.0"
190039,"value2","551.0"
190039,"value3","801.0"
190140,"value1","529.0"
190140,"value3","800.0"
190141,"value2","552.0"
190241,"value1","529.0"
190241,"value2","552.0"
190241,"value3","799.0"
190342,"value3","801.0"
190342,"value1","528.0"
190342,"value2","552.0"
190443,"value1","529.0"
190443,"value2","550.0"
190443,"value3","800.0"
190544,"value1","529.0"
190544,"value2","550.0"
190544,"value3","800.0"
190646,"value1","528.0"
190646,"value2","550.0"
190646,"value3","801.0"
190747,"value2","551.0"
190747,"value3","799.0"
190747,"value1","528.0"
190848,"value2","554.0"
190848,"value3","800.0"
190949,"value1","529.0"
190949,"value2","551.0"
190949,"value3","800.0"
191050,"value1","527.0"
191050,"value2","550.0"
191050,"value3","801.0"
191151,"value1","528.0"
191151,"value2","551.0"
191151,"value3","801.0"
191252,"value1","528.0"
191252,"value2","552.0"
191252,"value3","800.0"
191356,"value2","551.0"
191356,"value1","528.0"
191356,"value3","800.0"
191459,"value1","528.0"
191460,"value3","802.0"
191460,"value2","551.0"
191560,"value1","528.0"
191560,"value2","550.0"
191560,"value3","800.0"
191661,"value1","527.0"
191661,"value2","550.0"
191661,"value3","800.0"
191762,"value2","552.0"
191762,"value3","801.0"
191762,"value1","529.0"
191863,"value1","527.0"
191863,"value2","551.0"
191863,"value3","801.0"
191964,"value1","529.0"
191964,"value2","553.0"
191964,"value3","801.0"
192065,"value1","528.0"
192065,"value2","552.0"
192065,"value3","802.0"
192166,"value1","526.0"
192167,"value3","801.0"
192167,"value2","553.0"
192267,"value1","527.0"
192267,"value2","552.0"
192267,"value3","801.0"
192368,"value1","528.0"
192368,"value2","552.0"
